id,customer_id,status,subtotal_amount,discount_amount,total_amount,created_at,source
76487a7f-f9e9-43b7-8cc8-b1ce7c21cd45,d0b8d09e-c301-4d32-9f2e-afd70ce7db56,paid,658.0,76.15,680.85,2026-02-02 17:54:40.288862+00:00,direct
f5139db6-75c4-4c69-aa48-0b67ff180929,d0b8d09e-c301-4d32-9f2e-afd70ce7db56,paid,699.0,0.0,798.0,2026-05-12 21:40:40.288862+00:00,direct
1003eca2-20b9-455c-8e1d-5ef4ef5b9a79,0c0b5ed5-d5e5-4e67-b5d2-bf066910f19c,paid,610.3,0.0,709.3,2026-01-08 18:24:40.288862+00:00,direct
52dc45b8-beeb-428b-a23c-3c5f97115a1f,0c0b5ed5-d5e5-4e67-b5d2-bf066910f19c,paid,507.45,0.0,606.45,2025-12-02 16:59:40.288862+00:00,direct
996e1b33-126f-43e5-9eaa-cd50bc33d895,9b956c2a-d6e1-428a-afea-6a0592b31ded,paid,817.0,0.0,916.0,2025-09-04 14:05:40.288862+00:00,direct
9e686fef-8f4f-4d10-bd70-7ca3bd01b063,9b956c2a-d6e1-428a-afea-6a0592b31ded,paid,657.0,0.0,756.0,2025-09-26 19:38:40.288862+00:00,direct
3d008a4e-629c-40df-b873-f612876891e8,9b956c2a-d6e1-428a-afea-6a0592b31ded,paid,4797.0,0.0,4797.0,2025-09-04 16:17:40.288862+00:00,direct
b5f25eba-a46f-4f5a-9450-6ab855f3854b,9b956c2a-d6e1-428a-afea-6a0592b31ded,paid,1117.0,0.0,1216.0,2026-05-16 20:30:40.288862+00:00,direct
c5f0cf73-e8f4-46c9-b4b1-3d8ae91905f9,9b956c2a-d6e1-428a-afea-6a0592b31ded,paid,999.0,0.0,1098.0,2026-04-24 07:15:40.288862+00:00,direct
c92c5404-3514-42dd-a994-48cda182e80b,9b956c2a-d6e1-428a-afea-6a0592b31ded,paid,599.0,0.0,698.0,2026-04-14 04:12:40.288862+00:00,direct
9aadea15-f996-40b7-8c96-23a52eb3bb0c,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,paid,250.6,0.0,349.6,2026-04-18 18:07:40.288862+00:00,direct
07431d67-3e07-4e00-8b7a-3e3c53de9d39,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,paid,125.3,0.0,224.3,2026-08-05 14:56:40.288862+00:00,direct
85cf072c-a99c-419f-8d0c-1d9e9467b29c,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,paid,334.6,41.82,391.78,2025-09-24 06:28:40.288862+00:00,direct
91794ca7-7c93-4e7c-ae8d-42c8490f52d0,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,paid,251.3,0.0,350.3,2026-02-28 19:44:40.288862+00:00,direct
f09393fe-1d70-4197-837f-03b48c1d040a,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,paid,544.6,58.7,584.9,2026-03-05 17:39:40.288862+00:00,direct
5198c33b-4718-4be2-b73c-ae6b85e73276,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,paid,489.3,0.0,588.3,2025-12-30 13:16:40.288862+00:00,direct
e67fcf01-1545-411a-b6ed-2169cf94385c,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,paid,419.3,57.63,460.67,2026-06-17 10:37:40.288862+00:00,direct
31f97a5c-7ea0-4345-93c3-309f47c87aa2,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,paid,362.6,0.0,461.6,2026-07-20 02:59:40.288862+00:00,direct
e8b3fc22-a34c-4dac-8b88-b6384ffdb069,c8cb26f7-6b3a-4664-8eed-6d1a909b3099,cancelled,1103.9,0.0,1202.9,2026-07-13 12:58:40.288862+00:00,direct
20117f93-dc8d-43d4-8cc9-b94dbea7174e,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,2525.4,0.0,2525.4,2026-01-13 11:13:40.288862+00:00,direct
d0469697-c21d-44b5-8fbc-de8bdf0a7336,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,1354.7,81.35,1372.35,2026-06-12 11:51:40.288862+00:00,direct
e9c40953-128a-4d9e-ad57-25a403d189b7,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,458.85,0.0,557.85,2025-11-07 23:37:40.288862+00:00,direct
f5574adb-0522-41d4-b4a8-c3ca20b8a74e,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,3811.1,0.0,3811.1,2025-09-07 01:51:40.288862+00:00,direct
67f4b29b-25b6-469f-b0cd-22f480c66f6a,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,2984.25,0.0,2984.25,2025-11-17 17:21:40.288862+00:00,direct
1e3ef6cb-d47a-4b23-8c55-60ffa9fa8c4c,34b32c32-df90-4f5e-93a5-6fbf6c84b334,cancelled,2019.4,0.0,2019.4,2025-10-18 21:37:40.288862+00:00,direct
eb26f64f-bd57-47c7-80a1-667eb17ee974,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,1697.4,0.0,1697.4,2026-06-17 22:27:40.288862+00:00,direct
e3c95881-8c3d-4388-9d22-5230e9a4c553,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,1605.4,0.0,1605.4,2026-07-06 10:54:40.288862+00:00,direct
1c33125e-b6bb-40bf-ae8a-5d3b90f358b1,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,366.85,0.0,465.85,2026-07-24 15:00:40.288862+00:00,direct
a88c362a-a278-40be-96c9-5288c3efb2c7,34b32c32-df90-4f5e-93a5-6fbf6c84b334,paid,5057.7,0.0,5057.7,2026-09-05 09:10:40.288862+00:00,direct
ec0cedb9-0e80-4dd7-988d-769b429a0d13,802155c9-ee6c-4dcc-9c0c-66fb620514cc,paid,1498.0,0.0,1597.0,2026-05-13 21:06:40.288862+00:00,direct
92315535-81dd-4f6d-94db-8829a04e3765,802155c9-ee6c-4dcc-9c0c-66fb620514cc,paid,4058.0,284.33,3773.67,2025-12-14 23:00:40.288862+00:00,direct
7cb4a0e0-6eb9-48ef-b0fb-35219735a583,802155c9-ee6c-4dcc-9c0c-66fb620514cc,paid,658.0,0.0,757.0,2026-04-03 03:35:40.288862+00:00,direct
44b5c9de-a124-43b0-a18b-985703036de0,802155c9-ee6c-4dcc-9c0c-66fb620514cc,paid,179.0,20.72,257.28,2026-02-12 14:11:40.288862+00:00,direct
664d8d65-a1f0-4fe2-b9c8-98c0466ff1c2,802155c9-ee6c-4dcc-9c0c-66fb620514cc,paid,319.0,24.88,393.12,2026-04-06 03:38:40.288862+00:00,direct
cdd936ea-d700-4697-88e9-e716dd769684,802155c9-ee6c-4dcc-9c0c-66fb620514cc,paid,857.0,91.51,864.49,2026-05-09 18:38:40.288862+00:00,direct
1e093b90-32a7-498b-8251-8f6397951785,802155c9-ee6c-4dcc-9c0c-66fb620514cc,paid,2576.0,0.0,2576.0,2026-07-11 00:05:40.288862+00:00,direct
2e65869d-ccb2-4421-b6f6-177d08136198,802155c9-ee6c-4dcc-9c0c-66fb620514cc,paid,698.0,0.0,797.0,2026-08-26 00:38:40.288862+00:00,direct
c0d971d2-4310-430c-8e17-24f9d162e889,debeac99-cf0b-4417-8320-c8886c702a66,paid,254.15,0.0,353.15,2025-09-06 00:55:40.288862+00:00,direct
1b7d9372-e700-4685-8e90-52c97166ad24,debeac99-cf0b-4417-8320-c8886c702a66,paid,1698.3,219.73,1478.57,2025-11-23 10:39:40.288862+00:00,direct
606fb783-df36-4197-8045-682f7e17ae23,c7ad6353-9475-4187-ba59-4e7c9adc9f01,paid,999.0,0.0,1098.0,2026-07-28 14:36:40.288862+00:00,direct
94145f29-c862-4b55-9d28-20f993aa9df6,c7ad6353-9475-4187-ba59-4e7c9adc9f01,paid,598.0,0.0,697.0,2026-08-15 09:54:40.288862+00:00,direct
f69986b3-cfd0-43bc-83f8-aa4771e289b0,c7ad6353-9475-4187-ba59-4e7c9adc9f01,paid,1356.0,0.0,1455.0,2026-06-07 07:02:40.288862+00:00,direct
c67be36e-e14f-4613-a947-33646e4ddddb,c7ad6353-9475-4187-ba59-4e7c9adc9f01,paid,1018.0,0.0,1117.0,2026-04-30 17:14:40.288862+00:00,direct
f8d3f760-2af7-454f-b6c9-11fb47aaf940,c7ad6353-9475-4187-ba59-4e7c9adc9f01,paid,798.0,0.0,897.0,2026-03-25 06:03:40.288862+00:00,direct
8b2f9f25-8368-48fe-91b1-eb40ff03a277,c7ad6353-9475-4187-ba59-4e7c9adc9f01,paid,239.0,0.0,338.0,2026-01-06 16:50:40.288862+00:00,direct
a7478114-9646-4c07-bc93-e9e4829f3d32,c7ad6353-9475-4187-ba59-4e7c9adc9f01,paid,999.0,0.0,1098.0,2026-09-02 03:28:40.288862+00:00,direct
49948385-ac78-49a9-a14d-c9be434504e6,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,cancelled,209.3,0.0,308.3,2025-09-11 16:28:40.288862+00:00,direct
cd73d2ab-0c98-43c8-929c-cbcf1707ad1c,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,paid,209.3,20.47,287.83,2025-12-01 20:02:40.288862+00:00,direct
97646b57-6eda-4c38-b1d3-947f22f40ffd,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,paid,529.9,54.38,574.52,2025-10-25 12:53:40.288862+00:00,direct
a277e676-2655-4ae6-a6fe-516b54a2cfb1,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,failed,2910.6,0.0,2910.6,2026-07-29 13:39:40.288862+00:00,direct
4098fc4d-0dc7-4584-b412-a0d86fd8c365,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,failed,614.6,75.52,638.08,2025-10-07 12:29:40.288862+00:00,direct
1bf949c3-8195-4fc0-bb5f-c9b200d82cbe,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,paid,1118.6,0.0,1217.6,2025-11-15 17:02:40.288862+00:00,direct
9b99e52b-3f92-4b98-8691-649572e8c3ad,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,paid,2659.3,0.0,2659.3,2026-07-18 05:24:40.288862+00:00,direct
273799fe-27c0-4a70-a263-1686f08bbdd1,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,paid,279.3,0.0,378.3,2026-03-18 02:51:40.288862+00:00,direct
99441b81-707e-4684-97b6-48e1c084e3c5,aaf9eb73-68af-43d8-88d2-dc8dda9fab58,paid,529.9,0.0,628.9,2026-09-01 11:38:40.288862+00:00,direct
98c01262-cfe4-4c04-9734-01f23ffca720,a26892c1-97ab-4868-a3e1-a7a8582b6deb,failed,998.0,57.39,1039.61,2026-06-14 09:46:40.288862+00:00,direct
132c247c-31ca-49c4-a0d5-d05c6abaf403,a26892c1-97ab-4868-a3e1-a7a8582b6deb,paid,319.0,0.0,418.0,2026-07-19 15:07:40.288862+00:00,direct
afc77965-d024-4f45-a724-dfd06ddc6555,a26892c1-97ab-4868-a3e1-a7a8582b6deb,paid,8096.0,0.0,8096.0,2026-01-26 04:52:40.288862+00:00,direct
89891582-4ed1-45dc-b01f-720b5f75cffc,a26892c1-97ab-4868-a3e1-a7a8582b6deb,paid,1896.0,0.0,1896.0,2026-06-19 08:46:40.288862+00:00,direct
c96e0ba6-7607-4c38-a591-02af75438ff1,a26892c1-97ab-4868-a3e1-a7a8582b6deb,paid,358.0,0.0,457.0,2025-12-29 02:59:40.288862+00:00,direct
50a25280-7f77-4143-b1ea-be0a7f5ca6bb,a26892c1-97ab-4868-a3e1-a7a8582b6deb,paid,358.0,0.0,457.0,2026-08-19 06:16:40.288862+00:00,direct
d8ac494a-ccde-4a39-96a3-938c132b727b,0534e147-cdf4-40be-b797-2e3636f614f9,paid,3534.3,0.0,3534.3,2025-12-20 22:12:40.288862+00:00,direct
0a529427-42e3-4cad-a144-86588f7b1604,0534e147-cdf4-40be-b797-2e3636f614f9,paid,406.3,0.0,505.3,2025-09-23 16:21:40.288862+00:00,direct
e3baf4b7-4af9-4aeb-887e-7eea16f00c8b,0534e147-cdf4-40be-b797-2e3636f614f9,cancelled,594.15,0.0,693.15,2026-01-06 04:56:40.288862+00:00,direct
87dc57d1-179c-4c84-9598-5138344999fd,101aa2c6-9712-4af1-bafe-bdfc56da072b,paid,958.0,0.0,1057.0,2026-03-26 08:59:40.288862+00:00,direct
30e45dfe-84fc-4986-a502-51f8a97843df,101aa2c6-9712-4af1-bafe-bdfc56da072b,paid,239.0,0.0,338.0,2026-02-09 16:16:40.288862+00:00,direct
b4e86d03-02f2-4089-923f-2e8bb5a9fe2e,101aa2c6-9712-4af1-bafe-bdfc56da072b,paid,1258.0,0.0,1357.0,2026-04-11 23:08:40.288862+00:00,direct
0021fc69-e54c-4846-9ce9-63eae9e7d279,101aa2c6-9712-4af1-bafe-bdfc56da072b,paid,1317.0,0.0,1416.0,2026-02-15 00:20:40.288862+00:00,direct
a0063141-d8b2-4e68-846f-8e96ef9225db,101aa2c6-9712-4af1-bafe-bdfc56da072b,paid,1657.0,0.0,1657.0,2026-07-17 03:56:40.288862+00:00,direct
6f61dfed-8d8d-4fa0-b54e-4c7f44ab7502,101aa2c6-9712-4af1-bafe-bdfc56da072b,paid,499.0,0.0,598.0,2025-12-15 09:32:40.288862+00:00,direct
f88d7bf8-2fdb-42ef-9654-29ae6d6a18ea,101aa2c6-9712-4af1-bafe-bdfc56da072b,paid,599.0,0.0,698.0,2026-08-03 10:53:40.288862+00:00,direct
e26c3c34-9901-4640-a840-2477f1a1936e,60dc0fab-743d-403c-8ee1-5a284f538832,paid,572.7,0.0,671.7,2026-04-17 20:32:40.288862+00:00,direct
9dee3b5d-8cc6-4d57-9928-14f763e989bb,60dc0fab-743d-403c-8ee1-5a284f538832,paid,5975.4,0.0,5975.4,2025-11-27 05:11:40.288862+00:00,direct
fd9bcfe1-d8a7-4d04-8186-9f006ce86999,60dc0fab-743d-403c-8ee1-5a284f538832,paid,687.7,0.0,786.7,2025-09-10 14:53:40.288862+00:00,direct
4fc3d718-35f4-443f-8cee-83e62444e6fe,60dc0fab-743d-403c-8ee1-5a284f538832,paid,5607.4,0.0,5607.4,2026-03-11 04:35:40.288862+00:00,direct
5cd9f5e4-3eda-415b-9b61-1a9a06348ec4,60dc0fab-743d-403c-8ee1-5a284f538832,paid,4455.1,0.0,4455.1,2026-04-17 02:48:40.288862+00:00,direct
56358fb0-f3e1-4f11-b1d7-35aa864070de,60dc0fab-743d-403c-8ee1-5a284f538832,paid,1444.4,0.0,1543.4,2026-02-02 12:02:40.288862+00:00,direct
320573a9-2c74-4ac1-9ef7-59ed4db59178,60dc0fab-743d-403c-8ee1-5a284f538832,paid,1927.4,0.0,1927.4,2026-06-09 11:48:40.288862+00:00,direct
d4b77097-2ade-442d-854f-d159b077e059,60dc0fab-743d-403c-8ee1-5a284f538832,paid,10298.25,0.0,10298.25,2026-01-10 20:01:40.288862+00:00,direct
4d5bdaf2-2c77-4d75-a0b6-895043a9472e,60dc0fab-743d-403c-8ee1-5a284f538832,paid,1353.55,0.0,1452.55,2026-03-28 05:15:40.288862+00:00,direct
7b97641a-e7c4-4f91-a875-7ef24ec00bae,60dc0fab-743d-403c-8ee1-5a284f538832,paid,1306.4,0.0,1405.4,2026-07-26 21:39:40.288862+00:00,direct
38bf787d-db7b-4b33-b123-b2d5c1645e2d,60dc0fab-743d-403c-8ee1-5a284f538832,paid,5516.55,0.0,5516.55,2026-08-16 03:20:40.288862+00:00,direct
b7831583-bd2f-4e58-8bba-361edee13e31,38c9f4b9-c4ee-4c4e-a327-10181b588aba,paid,499.0,0.0,598.0,2026-03-13 19:42:40.288862+00:00,direct
08ab9667-9d61-4af0-a435-d0153fa25ed6,38c9f4b9-c4ee-4c4e-a327-10181b588aba,paid,1177.0,175.92,1100.08,2026-05-02 04:18:40.288862+00:00,direct
7bedd5d5-38e4-493c-afce-db47328ffe68,38c9f4b9-c4ee-4c4e-a327-10181b588aba,paid,998.0,0.0,1097.0,2025-10-06 09:20:40.288862+00:00,direct
ff0da989-1112-4638-b06c-ba5a2d976bd4,38c9f4b9-c4ee-4c4e-a327-10181b588aba,paid,4457.0,0.0,4457.0,2026-04-04 07:22:40.288862+00:00,direct
3a1cacfb-b303-44b5-a5d6-e48e5ce23a73,38c9f4b9-c4ee-4c4e-a327-10181b588aba,paid,498.0,0.0,597.0,2025-11-07 18:52:40.288862+00:00,direct
7f5c9652-111a-4bbe-afbb-83b9b12f1538,38c9f4b9-c4ee-4c4e-a327-10181b588aba,paid,4158.0,314.3,3843.7,2026-09-05 07:11:40.288862+00:00,direct
f522f205-87e3-4671-964b-eb071e9fbf7f,6d96605d-1473-4521-a88e-6e16780da937,paid,1055.7,0.0,1154.7,2026-04-23 07:12:40.288862+00:00,direct
9cd84dae-ec75-4f18-a316-ccde8c4d9792,6d96605d-1473-4521-a88e-6e16780da937,paid,297.85,39.17,357.68,2026-08-12 14:54:40.288862+00:00,direct
67a5cba5-9445-4935-bdc0-a92ce9c52ab0,6d96605d-1473-4521-a88e-6e16780da937,paid,2709.4,0.0,2709.4,2026-02-11 20:47:40.288862+00:00,direct
bb30ee89-42e5-4863-af98-0ff8d0087e6d,6d96605d-1473-4521-a88e-6e16780da937,paid,2777.25,0.0,2777.25,2026-06-04 23:25:40.288862+00:00,direct
51f0b2b4-0e96-4c40-a7a0-68386159108d,6d96605d-1473-4521-a88e-6e16780da937,paid,7607.25,0.0,7607.25,2025-11-14 03:22:40.288862+00:00,direct
cec49568-7a81-4784-994c-654b51d3e69a,6d96605d-1473-4521-a88e-6e16780da937,paid,2755.4,275.11,2480.29,2026-01-08 06:00:40.288862+00:00,direct
ad3f0399-32ea-49b8-b160-cb197c1b7ddb,6d96605d-1473-4521-a88e-6e16780da937,paid,870.55,0.0,969.55,2025-12-25 10:58:40.288862+00:00,direct
bdb77480-7c47-47eb-8c4e-85831ba45e79,6d96605d-1473-4521-a88e-6e16780da937,paid,1813.55,0.0,1813.55,2025-12-18 14:22:40.288862+00:00,direct
bcb6154a-3672-4cc4-88ce-2c21cf81031c,6d96605d-1473-4521-a88e-6e16780da937,paid,1903.25,0.0,1903.25,2025-10-12 14:13:40.288862+00:00,direct
c8345daa-dfa5-4731-9231-c6ddb8236429,6d96605d-1473-4521-a88e-6e16780da937,paid,2595.55,0.0,2595.55,2026-05-31 07:16:40.288862+00:00,direct
82ab5dd0-ccfd-48f4-a077-8fcfd4e840c4,6d96605d-1473-4521-a88e-6e16780da937,cancelled,1904.4,0.0,1904.4,2026-08-11 21:11:40.288862+00:00,direct
7592a49f-90aa-4934-89ad-891778763ab9,6d96605d-1473-4521-a88e-6e16780da937,paid,1423.7,0.0,1522.7,2026-08-19 01:36:40.288862+00:00,direct
87f960df-5c74-40ec-8cf5-d043a7281377,8811d9e3-9254-4c04-9f8d-7a7fabc0614d,paid,1137.0,0.0,1236.0,2026-01-09 13:56:40.288862+00:00,direct
8ccbe1a6-7c3f-4225-8895-05e16e1d5e10,8811d9e3-9254-4c04-9f8d-7a7fabc0614d,paid,478.0,0.0,577.0,2025-09-05 10:31:40.288862+00:00,direct
4e25a16f-27af-4682-91ef-b07c749afa4f,8811d9e3-9254-4c04-9f8d-7a7fabc0614d,paid,499.0,0.0,598.0,2026-05-07 01:51:40.288862+00:00,direct
63cd2a85-bb9f-4e93-9993-16d011d901f9,8811d9e3-9254-4c04-9f8d-7a7fabc0614d,paid,8556.0,0.0,8556.0,2026-05-09 17:40:40.288862+00:00,direct
cbb1084e-44d2-4c4e-ac30-6d33a418ec00,ca3a3db1-426a-4733-a666-dd1dec2b18f5,paid,1177.0,0.0,1276.0,2026-02-11 12:19:40.288862+00:00,direct
caab933a-f5c4-4053-905f-6c0b0f1e16d8,ca3a3db1-426a-4733-a666-dd1dec2b18f5,paid,999.0,0.0,1098.0,2025-11-10 05:27:40.288862+00:00,direct
16fe1d67-5a4f-4f3e-a7ef-b0e522f9dc81,ca3a3db1-426a-4733-a666-dd1dec2b18f5,paid,1817.0,0.0,1817.0,2026-03-20 16:01:40.288862+00:00,direct
d5c0eb5d-9e68-47bf-b18d-a3354c87b2e2,ca3a3db1-426a-4733-a666-dd1dec2b18f5,paid,299.0,0.0,398.0,2026-03-17 17:39:40.288862+00:00,direct
d528b8e1-c006-4239-8fb1-545fbb5487a2,ca3a3db1-426a-4733-a666-dd1dec2b18f5,failed,817.0,0.0,916.0,2026-01-02 18:34:40.288862+00:00,direct
dd784af5-7006-47f8-ae53-b8b95e5551e8,ca3a3db1-426a-4733-a666-dd1dec2b18f5,failed,618.0,0.0,717.0,2026-04-14 10:06:40.288862+00:00,direct
367a0fc1-3ddb-4a7e-84b7-d3190fa5a8b5,e1e9786d-7ec6-4fe5-bca4-53c0d57caad8,paid,161.1,0.0,260.1,2026-08-11 04:09:40.288862+00:00,direct
5a1709af-706d-4b07-8e91-176df11c2a29,c1506991-f429-4cc9-928d-dd2f939a036e,paid,179.0,0.0,278.0,2025-10-09 08:17:40.288862+00:00,direct
3f90abb1-4f09-4c4e-9eb5-7b552a471201,c1506991-f429-4cc9-928d-dd2f939a036e,paid,1358.0,0.0,1457.0,2026-08-19 08:28:40.288862+00:00,direct
d22d1a7d-12a7-4311-9120-7e5aedc78c62,c1506991-f429-4cc9-928d-dd2f939a036e,paid,578.0,0.0,677.0,2025-10-30 23:05:40.288862+00:00,direct
563c8f2c-96a8-4b78-97c1-42b96271cf4f,c1506991-f429-4cc9-928d-dd2f939a036e,paid,2136.0,234.25,1901.75,2025-10-02 03:56:40.288862+00:00,direct
c89e3fdc-fe15-4f3e-8f7b-0e48be5a3d1d,c1506991-f429-4cc9-928d-dd2f939a036e,paid,977.0,0.0,1076.0,2026-07-23 11:17:40.288862+00:00,direct
f850ae8c-7762-49c3-9bdf-e28976992d1b,c1506991-f429-4cc9-928d-dd2f939a036e,paid,1497.0,0.0,1596.0,2026-07-04 09:10:40.288862+00:00,direct
c1e094b0-0df1-47be-8f2c-9dae5ab2dea6,c1506991-f429-4cc9-928d-dd2f939a036e,paid,578.0,0.0,677.0,2026-04-13 04:44:40.288862+00:00,direct
ba081e0a-e57f-4b1d-aa0e-06369d2607d3,c1506991-f429-4cc9-928d-dd2f939a036e,paid,818.0,0.0,917.0,2026-08-19 03:19:40.288862+00:00,direct
57d6704d-1cfa-4a01-aeb3-14ae015c8d5b,4d121c9d-fa7b-43b4-bab9-7cd69bec1232,paid,899.1,0.0,998.1,2026-08-16 02:10:40.288862+00:00,direct
6f26dc4e-ee4d-4e59-89e7-e2d7643d6736,7f791b97-0324-41bc-90af-784219973995,paid,152.15,0.0,251.15,2025-09-18 17:34:40.288862+00:00,direct
6c046f2b-01ff-45aa-853a-6105a0f636bf,221906a3-6f22-49df-82bc-603f0c5e2a2a,paid,233.1,0.0,332.1,2026-08-31 18:59:40.288862+00:00,direct
6fddb709-c361-4b82-b300-5fbc8682667f,5590a408-1a2e-4d3f-8a5a-4d5965258e38,paid,179.0,0.0,278.0,2025-12-15 16:28:40.288862+00:00,direct
47ceab95-bb13-4018-a1e2-b64dbad4be04,5590a408-1a2e-4d3f-8a5a-4d5965258e38,paid,798.0,0.0,897.0,2026-05-16 04:00:40.288862+00:00,direct
55bc1a0e-ce8c-463c-8488-b401be6cce84,5590a408-1a2e-4d3f-8a5a-4d5965258e38,paid,958.0,0.0,1057.0,2026-03-04 20:08:40.288862+00:00,direct
6484d89a-09fd-4315-bdc4-8650f2647723,5590a408-1a2e-4d3f-8a5a-4d5965258e38,paid,399.0,0.0,498.0,2025-11-09 08:31:40.288862+00:00,direct
a04bfbe7-3399-4a23-8306-dc9d1efa63fa,5590a408-1a2e-4d3f-8a5a-4d5965258e38,paid,319.0,0.0,418.0,2025-12-29 16:04:40.288862+00:00,direct
58d8603f-9d89-40a8-9301-660d0ae3ab33,5590a408-1a2e-4d3f-8a5a-4d5965258e38,paid,499.0,0.0,598.0,2026-08-18 23:26:40.288862+00:00,direct
0c9b9c3d-8b3d-4e36-92d0-f8e33795e65e,51558ce7-1325-4289-8ba8-f5d907ebeefa,paid,323.1,0.0,422.1,2026-09-01 09:07:40.288862+00:00,direct
631e2d97-c28a-46d0-ba71-3d36320b5d80,5ff240ed-29ca-42cc-9889-8afc1b8508bf,paid,279.3,0.0,378.3,2025-10-08 13:12:40.288862+00:00,direct
de98235d-7819-4397-a593-bec5aa5e97bb,5ff240ed-29ca-42cc-9889-8afc1b8508bf,paid,699.3,0.0,798.3,2025-12-22 15:55:40.288862+00:00,direct
1b489c69-9cf4-4dbb-b0a9-68662ce1e424,5ff240ed-29ca-42cc-9889-8afc1b8508bf,paid,251.3,12.98,337.32,2025-09-18 20:26:40.288862+00:00,direct
dd1d9ced-b716-4174-9260-ac4d752e4e8b,5ff240ed-29ca-42cc-9889-8afc1b8508bf,paid,1117.9,0.0,1216.9,2025-12-21 06:26:40.288862+00:00,direct
a5cecc87-56f8-4d38-93ca-e52f8c1f5ad6,5ff240ed-29ca-42cc-9889-8afc1b8508bf,paid,880.6,0.0,979.6,2026-01-01 15:30:40.288862+00:00,direct
e37c9562-f1d9-4e9a-9769-7e2b08ac919d,5ff240ed-29ca-42cc-9889-8afc1b8508bf,paid,349.3,44.22,404.08,2026-02-21 11:06:40.288862+00:00,direct
ab69cb4b-13bd-4ecc-84ab-54d4c5df809c,5ff240ed-29ca-42cc-9889-8afc1b8508bf,paid,419.3,21.27,497.03,2026-07-14 21:48:40.288862+00:00,direct
39ebd7d4-6534-4eee-867c-458228115a7d,5ff240ed-29ca-42cc-9889-8afc1b8508bf,paid,698.6,54.18,743.42,2026-07-22 21:41:40.288862+00:00,direct
e4a6d107-c54a-46e4-b365-8284ef25c741,b32bd8d2-0821-49b3-bcdf-f39154c54bab,paid,4676.0,0.0,4676.0,2025-11-26 19:53:40.288862+00:00,direct
ba3ffe7b-6810-44c7-ab97-a252866cc202,b32bd8d2-0821-49b3-bcdf-f39154c54bab,paid,4457.0,340.11,4116.89,2025-12-19 00:13:40.288862+00:00,direct
97d2bf80-b83b-4661-a122-ca89428f7397,b32bd8d2-0821-49b3-bcdf-f39154c54bab,paid,1357.0,134.94,1321.06,2025-11-07 22:25:40.288862+00:00,direct
b2219974-5a9b-43a7-9307-6856cc74338f,b32bd8d2-0821-49b3-bcdf-f39154c54bab,paid,5356.0,0.0,5356.0,2025-10-03 18:46:40.288862+00:00,direct
e13bb854-afe6-4c79-9005-03f7e30422a8,b32bd8d2-0821-49b3-bcdf-f39154c54bab,paid,1997.0,0.0,1997.0,2026-02-15 04:31:40.288862+00:00,direct
2d8102e0-7b5f-4ac1-adaa-e9a71546f6d0,b32bd8d2-0821-49b3-bcdf-f39154c54bab,paid,259.0,0.0,358.0,2026-02-11 02:53:40.288862+00:00,direct
b297871e-9cf3-464d-ad84-d0652c610412,b32bd8d2-0821-49b3-bcdf-f39154c54bab,paid,857.0,0.0,956.0,2026-07-08 02:08:40.288862+00:00,direct
12eafc33-527e-495b-bf4b-04da2ddbcc4c,b32bd8d2-0821-49b3-bcdf-f39154c54bab,paid,418.0,49.06,467.94,2026-09-05 03:21:40.288862+00:00,direct
e2b81bff-a223-4e89-9a23-68933b1a86bd,715dbac9-7e7c-4112-909e-abf900949312,paid,419.3,53.63,464.67,2026-06-05 02:51:40.288862+00:00,direct
860420ed-74a8-4a6f-82d6-be976c942767,715dbac9-7e7c-4112-909e-abf900949312,paid,125.3,10.22,214.08,2026-07-26 13:33:40.288862+00:00,direct
aac8b438-f07e-47c5-ad0e-69d94b0b9a44,715dbac9-7e7c-4112-909e-abf900949312,paid,753.9,0.0,852.9,2025-11-14 19:53:40.288862+00:00,direct
cf91653b-6431-4c08-8543-aff08a34711b,715dbac9-7e7c-4112-909e-abf900949312,paid,419.3,0.0,518.3,2025-12-21 13:15:40.288862+00:00,direct
